program,month,spend,quarter,state,device,leads,started_apps,predicted_submitted_apps,lead_track,id
program_b,04-2020,21735.0,04-2020,texas,,69.0,2.0,2.3,paid_search,10114
program_b,04-2020,21580.0,04-2020,new york,,65.0,3.0,1.61,paid_search,10115
program_b,04-2020,17100.0,04-2020,virginia,,50.0,1.0,0.52,paid_search,10116
program_b,04-2020,13632.0,04-2020,florida,,48.0,4.0,1.3,paid_search,10117
program_b,04-2020,13275.0,04-2020,georgia,,45.0,1.0,1.79,paid_search,10118
program_b,04-2020,13680.0,04-2020,north carolina,,45.0,1.0,0.3,paid_search,10119
program_b,04-2020,11360.0,04-2020,ohio,,40.0,4.0,2.25,paid_search,10120
program_b,04-2020,12025.0,04-2020,michigan,,37.0,2.0,2.16,paid_search,10121
program_b,04-2020,10841.0,04-2020,new jersey,,37.0,1.0,0.37,paid_search,10122
program_b,04-2020,9703.0,04-2020,illinois,,31.0,0.0,0.09,paid_search,10123
program_b,04-2020,8148.0,04-2020,pennsylvania,,28.0,2.0,1.14,paid_search,10124
program_b,04-2020,8008.0,04-2020,washington,,28.0,1.0,1.24,paid_search,10125
program_b,04-2020,7152.0,04-2020,south carolina,,24.0,0.0,0.19,paid_search,10126
program_b,04-2020,6900.0,04-2020,maryland,,23.0,1.0,0.08,paid_search,10127
program_b,04-2020,6622.0,04-2020,arizona,,22.0,2.0,0.14,paid_search,10128
program_b,04-2020,6314.0,04-2020,louisiana,,22.0,0.0,0.07,paid_search,10129
program_b,04-2020,6825.0,04-2020,missouri,,21.0,0.0,0.12,paid_search,10130
program_b,04-2020,6660.0,04-2020,alabama,,20.0,0.0,0.14,paid_search,10131
program_b,04-2020,5472.0,04-2020,colorado,,18.0,0.0,0.18,paid_search,10132
program_b,04-2020,5220.0,04-2020,massachusetts,,18.0,1.0,1.39,paid_search,10133
program_b,04-2020,5185.0,04-2020,connecticut,,17.0,1.0,0.12,paid_search,10134
program_b,04-2020,5236.0,04-2020,wisconsin,,17.0,1.0,0.15,paid_search,10135
program_b,04-2020,5344.0,04-2020,tennessee,,16.0,1.0,1.1,paid_search,10136
program_b,04-2020,5008.0,04-2020,utah,,16.0,0.0,0.07,paid_search,10137
program_b,04-2020,12452.0,04-2020,california,,44.0,3.0,1.37,paid_search,10138
program_b,04-2020,4494.0,04-2020,kentucky,,14.0,0.0,0.09,paid_search,10139
program_b,04-2020,4242.0,04-2020,oregon,,14.0,0.0,0.08,paid_search,10140
program_b,04-2020,3796.0,04-2020,arkansas,,13.0,0.0,0.02,paid_search,10141
program_b,04-2020,4238.0,04-2020,minnesota,,13.0,1.0,1.03,paid_search,10142
program_b,04-2020,4173.0,04-2020,mississippi,,13.0,1.0,0.04,paid_search,10143
program_b,04-2020,3960.0,04-2020,nevada,,12.0,0.0,1.15,paid_search,10144
program_b,04-2020,2850.0,04-2020,oklahoma,,10.0,1.0,0.07,paid_search,10145
program_b,04-2020,2424.0,04-2020,indiana,,8.0,1.0,1.06,paid_search,10146
program_b,04-2020,2400.0,04-2020,kansas,,8.0,0.0,,paid_search,10147
program_b,04-2020,2720.0,04-2020,west virginia,,8.0,1.0,1.08,paid_search,10148
program_b,04-2020,2387.0,04-2020,alaska,,7.0,0.0,0.02,paid_search,10149
program_b,04-2020,2072.0,04-2020,idaho,,7.0,0.0,0.21,paid_search,10150
program_b,04-2020,6156.0,04-2020,texas,,18.0,1.0,1.16,paid_search,10151
program_b,04-2020,1872.0,04-2020,,,6.0,0.0,0.04,paid_search,10152
program_b,04-2020,4335.0,04-2020,florida,,15.0,0.0,1.21,paid_search,10153
program_b,04-2020,4320.0,04-2020,ohio,,15.0,0.0,0.02,paid_search,10154
program_b,04-2020,1480.0,04-2020,delaware,,5.0,0.0,0.02,paid_search,10155
program_b,04-2020,1635.0,04-2020,hawaii,,5.0,0.0,0.07,paid_search,10156
program_b,04-2020,4312.0,04-2020,georgia,,14.0,1.0,0.07,paid_search,10157
program_b,04-2020,4508.0,04-2020,north carolina,,14.0,1.0,1.28,paid_search,10158
program_b,04-2020,3874.0,04-2020,illinois,,13.0,0.0,0.11,paid_search,10159
program_b,04-2020,3978.0,04-2020,new york,,13.0,1.0,2.06,paid_search,10160
program_b,04-2020,1256.0,04-2020,iowa,,4.0,0.0,,paid_search,10161
program_b,04-2020,1256.0,04-2020,maine,,4.0,1.0,,paid_search,10162
program_b,04-2020,1276.0,04-2020,vermont,,4.0,1.0,0.07,paid_search,10163
program_b,04-2020,1372.0,04-2020,wyoming,,4.0,0.0,0.04,paid_search,10164
program_b,04-2020,2727.0,04-2020,pennsylvania,,9.0,0.0,0.14,paid_search,10165
program_b,04-2020,987.0,04-2020,california,mobile,3.0,0.0,,paid_search,10166
program_b,04-2020,1017.0,04-2020,montana,,3.0,0.0,,paid_search,10167
program_b,04-2020,876.0,04-2020,new mexico,,3.0,1.0,0.03,paid_search,10168
program_b,04-2020,921.0,04-2020,north dakota,,3.0,0.0,0.05,paid_search,10169
program_b,04-2020,873.0,04-2020,south dakota,,3.0,0.0,0.03,paid_search,10170
program_b,04-2020,2312.0,04-2020,michigan,,8.0,0.0,0.02,paid_search,10171
program_b,04-2020,2034.0,04-2020,kansas,,6.0,0.0,,paid_search,10172
program_b,04-2020,1836.0,04-2020,massachusetts,,6.0,0.0,,paid_search,10173
program_b,04-2020,2034.0,04-2020,minnesota,,6.0,1.0,0.01,paid_search,10174
program_b,04-2020,2040.0,04-2020,mississippi,,6.0,0.0,1.03,paid_search,10175
program_b,04-2020,1890.0,04-2020,missouri,,6.0,1.0,1.14,paid_search,10176
program_b,04-2020,1866.0,04-2020,virginia,,6.0,0.0,0.03,paid_search,10177
program_b,04-2020,622.0,04-2020,alabama,mobile,2.0,0.0,,paid_search,10178
program_b,04-2020,658.0,04-2020,nebraska,,2.0,0.0,0.02,paid_search,10179
program_b,04-2020,656.0,04-2020,new jersey,desktop,2.0,0.0,,paid_search,10180
program_b,04-2020,1440.0,04-2020,colorado,,5.0,0.0,0.03,paid_search,10181
program_b,04-2020,1645.0,04-2020,washington,,5.0,0.0,0.18,paid_search,10182
program_b,04-2020,1620.0,04-2020,wisconsin,,5.0,0.0,0.06,paid_search,10183
program_b,04-2020,1196.0,04-2020,arizona,,4.0,0.0,0.05,paid_search,10184
program_b,04-2020,1212.0,04-2020,indiana,,4.0,0.0,,paid_search,10185
program_b,04-2020,1364.0,04-2020,iowa,,4.0,1.0,,paid_search,10186
program_b,04-2020,1140.0,04-2020,louisiana,,4.0,0.0,,paid_search,10187
program_b,04-2020,1360.0,04-2020,oregon,,4.0,0.0,0.02,paid_search,10188
program_b,04-2020,846.0,04-2020,idaho,,3.0,0.0,0.06,paid_search,10189
program_b,04-2020,873.0,04-2020,new jersey,,3.0,0.0,,paid_search,10190
program_b,04-2020,287.0,04-2020,,mobile,1.0,0.0,,paid_search,10191
program_b,04-2020,301.0,04-2020,arizona,mobile,1.0,0.0,,paid_search,10192
program_b,04-2020,335.0,04-2020,arkansas,tablet,1.0,0.0,,paid_search,10193
program_b,04-2020,321.0,04-2020,california,desktop,1.0,0.0,,paid_search,10194
program_b,04-2020,293.0,04-2020,district of columbia,,1.0,0.0,,paid_search,10195
program_b,04-2020,338.0,04-2020,hawaii,mobile,1.0,0.0,,paid_search,10196
program_b,04-2020,291.0,04-2020,kansas,mobile,1.0,0.0,,paid_search,10197
program_b,04-2020,312.0,04-2020,kentucky,tablet,1.0,0.0,,paid_search,10198
program_b,04-2020,335.0,04-2020,massachusetts,desktop,1.0,0.0,,paid_search,10199
program_b,04-2020,324.0,04-2020,mississippi,desktop,1.0,0.0,,paid_search,10200
program_b,04-2020,331.0,04-2020,new hampshire,,1.0,0.0,,paid_search,10201
program_b,04-2020,336.0,04-2020,north carolina,desktop,1.0,0.0,,paid_search,10202
program_b,04-2020,309.0,04-2020,ohio,desktop,1.0,0.0,,paid_search,10203
program_b,04-2020,282.0,04-2020,pennsylvania,desktop,1.0,0.0,,paid_search,10204
program_b,04-2020,332.0,04-2020,rhode island,,1.0,0.0,,paid_search,10205
program_b,04-2020,283.0,04-2020,texas,tablet,1.0,0.0,,paid_search,10206
program_b,04-2020,324.0,04-2020,washington,tablet,1.0,0.0,,paid_search,10207
program_b,04-2020,618.0,04-2020,arkansas,,2.0,0.0,,paid_search,10208
program_b,04-2020,676.0,04-2020,connecticut,,2.0,0.0,0.01,paid_search,10209
program_b,04-2020,670.0,04-2020,new mexico,,2.0,0.0,0.08,paid_search,10210
program_b,04-2020,330.0,04-2020,,,1.0,0.0,0.03,paid_search,10211
program_b,04-2020,341.0,04-2020,alabama,,1.0,0.0,,paid_search,10212
program_b,04-2020,304.0,04-2020,connecticut,mobile,1.0,0.0,,paid_search,10213
program_b,04-2020,311.0,04-2020,kentucky,,1.0,0.0,0.01,paid_search,10214
program_b,04-2020,329.0,04-2020,maine,,1.0,0.0,,paid_search,10215
program_b,04-2020,295.0,04-2020,maryland,,1.0,0.0,,paid_search,10216
program_b,04-2020,307.0,04-2020,minnesota,mobile,1.0,0.0,,paid_search,10217
program_b,04-2020,324.0,04-2020,oklahoma,,1.0,0.0,,paid_search,10218
program_b,04-2020,335.0,04-2020,south carolina,,1.0,0.0,,paid_search,10219
program_b,04-2020,315.0,04-2020,utah,,1.0,0.0,,paid_search,10220
program_b,04-2020,296.0,04-2020,virginia,mobile,1.0,0.0,,paid_search,10221
program_b,04-2020,317.0,04-2020,wyoming,,1.0,0.0,,paid_search,10222
program_b,05-2020,681.0,04-2020,arizona,,1.0,0.0,,paid_search,10223
program_b,05-2020,6800.0,04-2020,california,,10.0,1.0,2.08,paid_search,10224
program_b,05-2020,634.0,04-2020,colorado,,1.0,0.0,,paid_search,10225
program_b,05-2020,678.0,04-2020,district of columbia,desktop,1.0,0.0,,paid_search,10226
program_b,05-2020,672.0,04-2020,florida,,1.0,0.0,,paid_search,10227
program_b,05-2020,592.0,04-2020,georgia,,1.0,0.0,,paid_search,10228
program_b,05-2020,612.0,04-2020,michigan,,1.0,0.0,,paid_search,10229
program_b,05-2020,597.0,04-2020,new jersey,,1.0,0.0,,paid_search,10230
program_b,05-2020,1362.0,04-2020,new york,,2.0,0.0,0.04,paid_search,10231
program_b,05-2020,639.0,04-2020,north carolina,,1.0,0.0,0.2,paid_search,10232
program_b,05-2020,670.0,04-2020,oklahoma,,1.0,0.0,,paid_search,10233
program_b,05-2020,653.0,04-2020,oregon,,1.0,0.0,,paid_search,10234
program_b,05-2020,678.0,04-2020,south carolina,desktop,1.0,0.0,,paid_search,10235
program_b,05-2020,662.0,04-2020,south carolina,,1.0,0.0,,paid_search,10236
program_b,05-2020,1839.0,04-2020,texas,,3.0,0.0,,paid_search,10237
program_b,05-2020,679.0,04-2020,virginia,,1.0,0.0,,paid_search,10238
program_b,05-2020,616.0,04-2020,washington,desktop,1.0,0.0,,paid_search,10239
program_b,05-2020,172244.0,04-2020,california,,298.0,17.0,17.19,paid_search,10240
program_b,05-2020,61655.0,04-2020,new york,,95.0,4.0,3.52,paid_search,10241
program_b,05-2020,55440.0,04-2020,texas,,88.0,1.0,2.05,paid_search,10242
program_b,05-2020,44660.0,04-2020,north carolina,,70.0,2.0,2.68,paid_search,10243
program_b,05-2020,32285.0,04-2020,florida,,55.0,5.0,3.58,paid_search,10244
program_b,05-2020,34221.0,04-2020,pennsylvania,,51.0,0.0,0.48,paid_search,10245
program_b,05-2020,27408.0,04-2020,georgia,,48.0,1.0,1.84,paid_search,10246
program_b,05-2020,30000.0,04-2020,ohio,,48.0,2.0,1.33,paid_search,10247
program_b,05-2020,28247.0,04-2020,virginia,,47.0,2.0,1.98,paid_search,10248
program_b,05-2020,25560.0,04-2020,new jersey,,45.0,3.0,2.58,paid_search,10249
program_b,05-2020,28466.0,04-2020,maryland,,43.0,4.0,3.28,paid_search,10250
program_b,05-2020,24811.0,04-2020,michigan,,43.0,3.0,0.44,paid_search,10251
program_b,05-2020,24928.0,04-2020,illinois,,41.0,0.0,0.33,paid_search,10252
program_b,05-2020,25240.0,04-2020,south carolina,,40.0,2.0,1.41,paid_search,10253
program_b,05-2020,20196.0,04-2020,washington,,33.0,1.0,2.85,paid_search,10254
program_b,05-2020,15106.0,04-2020,indiana,,26.0,2.0,1.36,paid_search,10255
program_b,05-2020,15418.0,04-2020,missouri,,26.0,1.0,0.39,paid_search,10256
program_b,05-2020,36952.0,04-2020,california,,62.0,3.0,2.52,paid_search,10257
program_b,05-2020,14760.0,04-2020,louisiana,,24.0,1.0,0.45,paid_search,10258
program_b,05-2020,15168.0,04-2020,nevada,,24.0,3.0,2.16,paid_search,10259
program_b,05-2020,13750.0,04-2020,massachusetts,,22.0,0.0,0.2,paid_search,10260
program_b,05-2020,13944.0,04-2020,alabama,,21.0,0.0,2.19,paid_search,10261
program_b,05-2020,12201.0,04-2020,tennessee,,21.0,1.0,0.11,paid_search,10262
program_b,05-2020,13400.0,04-2020,minnesota,,20.0,2.0,0.05,paid_search,10263
program_b,05-2020,11880.0,04-2020,arizona,,18.0,1.0,0.18,paid_search,10264
program_b,05-2020,11106.0,04-2020,arkansas,,18.0,1.0,0.11,paid_search,10265
program_b,05-2020,10962.0,04-2020,connecticut,,18.0,0.0,0.06,paid_search,10266
program_b,05-2020,10489.0,04-2020,mississippi,,17.0,2.0,1.12,paid_search,10267
program_b,05-2020,10438.0,04-2020,utah,,17.0,0.0,0.31,paid_search,10268
program_b,05-2020,10816.0,04-2020,oregon,,16.0,0.0,0.09,paid_search,10269
program_b,05-2020,10336.0,04-2020,wisconsin,,16.0,1.0,0.1,paid_search,10270
program_b,05-2020,9135.0,04-2020,colorado,,15.0,1.0,1.16,paid_search,10271
program_b,05-2020,9072.0,04-2020,kentucky,,14.0,0.0,0.32,paid_search,10272
program_b,05-2020,8414.0,04-2020,oklahoma,,14.0,2.0,1.27,paid_search,10273
program_b,05-2020,6840.0,04-2020,idaho,,12.0,0.0,0.4,paid_search,10274
program_b,05-2020,5980.0,04-2020,new mexico,,10.0,2.0,1.14,paid_search,10275
program_b,05-2020,6048.0,04-2020,kansas,,9.0,0.0,1.0,paid_search,10276
program_b,05-2020,5208.0,04-2020,iowa,,8.0,0.0,0.08,paid_search,10277
program_b,05-2020,5424.0,04-2020,nebraska,,8.0,1.0,1.05,paid_search,10278
program_b,05-2020,10000.0,04-2020,texas,,16.0,0.0,0.03,paid_search,10279
program_b,05-2020,3576.0,04-2020,maine,,6.0,0.0,0.02,paid_search,10280
program_b,05-2020,3630.0,04-2020,west virginia,,6.0,0.0,0.04,paid_search,10281
program_b,05-2020,7878.0,04-2020,florida,,13.0,0.0,0.01,paid_search,10282
program_b,05-2020,7488.0,04-2020,new york,,13.0,1.0,0.09,paid_search,10283
program_b,05-2020,2825.0,04-2020,alaska,,5.0,0.0,1.04,paid_search,10284
program_b,05-2020,7164.0,04-2020,illinois,,12.0,0.0,0.09,paid_search,10285
program_b,05-2020,2536.0,04-2020,,,4.0,0.0,,paid_search,10286
program_b,05-2020,2276.0,04-2020,california,desktop,4.0,0.0,,paid_search,10287
program_b,05-2020,2408.0,04-2020,montana,,4.0,1.0,0.04,paid_search,10288
program_b,05-2020,2288.0,04-2020,north dakota,,4.0,0.0,0.0,paid_search,10289
program_b,05-2020,2252.0,04-2020,vermont,,4.0,0.0,0.2,paid_search,10290
program_b,05-2020,5680.0,04-2020,north carolina,,10.0,1.0,1.11,paid_search,10291
program_b,05-2020,5517.0,04-2020,colorado,,9.0,0.0,0.04,paid_search,10292
program_b,05-2020,6075.0,04-2020,pennsylvania,,9.0,0.0,0.08,paid_search,10293
program_b,05-2020,5589.0,04-2020,tennessee,,9.0,1.0,0.03,paid_search,10294
program_b,05-2020,5480.0,04-2020,ohio,,8.0,1.0,0.02,paid_search,10295
program_b,05-2020,1878.0,04-2020,district of columbia,,3.0,0.0,0.09,paid_search,10296
program_b,05-2020,1755.0,04-2020,rhode island,,3.0,0.0,0.04,paid_search,10297
program_b,05-2020,4116.0,04-2020,arizona,,7.0,0.0,0.02,paid_search,10298
program_b,05-2020,4263.0,04-2020,indiana,,7.0,0.0,0.06,paid_search,10299
program_b,05-2020,4368.0,04-2020,louisiana,,7.0,0.0,0.04,paid_search,10300
program_b,05-2020,3955.0,04-2020,michigan,,7.0,1.0,1.08,paid_search,10301
program_b,05-2020,4473.0,04-2020,mississippi,,7.0,1.0,,paid_search,10302
program_b,05-2020,4515.0,04-2020,new jersey,,7.0,1.0,1.03,paid_search,10303
program_b,05-2020,4074.0,04-2020,virginia,,7.0,0.0,0.04,paid_search,10304
program_b,05-2020,3918.0,04-2020,connecticut,,6.0,0.0,,paid_search,10305
program_b,05-2020,3696.0,04-2020,georgia,,6.0,0.0,0.18,paid_search,10306
program_b,05-2020,1136.0,04-2020,california,mobile,2.0,0.0,,paid_search,10307
program_b,05-2020,1342.0,04-2020,delaware,,2.0,0.0,0.01,paid_search,10308
program_b,05-2020,1162.0,04-2020,hawaii,,2.0,0.0,0.06,paid_search,10309
program_b,05-2020,1306.0,04-2020,new hampshire,,2.0,0.0,0.04,paid_search,10310
program_b,05-2020,1278.0,04-2020,south carolina,mobile,2.0,0.0,,paid_search,10311
program_b,05-2020,1292.0,04-2020,south dakota,,2.0,0.0,0.05,paid_search,10312
program_b,05-2020,1192.0,04-2020,texas,mobile,2.0,0.0,,paid_search,10313
program_b,05-2020,1316.0,04-2020,wyoming,,2.0,0.0,0.09,paid_search,10314
program_b,05-2020,3010.0,04-2020,south carolina,,5.0,0.0,0.05,paid_search,10315
program_b,05-2020,3205.0,04-2020,washington,,5.0,0.0,0.03,paid_search,10316
program_b,05-2020,2580.0,04-2020,kentucky,,4.0,0.0,0.01,paid_search,10317
program_b,05-2020,2516.0,04-2020,maryland,,4.0,0.0,,paid_search,10318
program_b,05-2020,2444.0,04-2020,minnesota,,4.0,0.0,0.02,paid_search,10319
program_b,05-2020,2600.0,04-2020,nevada,,4.0,0.0,,paid_search,10320
program_b,05-2020,2716.0,04-2020,oklahoma,,4.0,0.0,0.05,paid_search,10321
program_b,05-2020,2648.0,04-2020,oregon,,4.0,0.0,0.01,paid_search,10322
program_b,05-2020,2432.0,04-2020,wisconsin,,4.0,0.0,0.05,paid_search,10323
program_b,05-2020,1926.0,04-2020,,,3.0,0.0,0.03,paid_search,10324
program_b,05-2020,1944.0,04-2020,idaho,,3.0,1.0,1.0,paid_search,10325
program_b,05-2020,1977.0,04-2020,kansas,,3.0,0.0,,paid_search,10326
program_b,05-2020,1794.0,04-2020,missouri,,3.0,0.0,0.02,paid_search,10327
program_b,05-2020,1938.0,04-2020,utah,,3.0,0.0,0.04,paid_search,10328
program_b,05-2020,619.0,04-2020,alabama,tablet,1.0,0.0,,paid_search,10329
program_b,05-2020,634.0,04-2020,colorado,mobile,1.0,0.0,,paid_search,10330
program_b,05-2020,587.0,04-2020,florida,mobile,1.0,0.0,,paid_search,10331
program_b,05-2020,667.0,04-2020,hawaii,desktop,1.0,0.0,,paid_search,10332
program_b,05-2020,605.0,04-2020,new york,mobile,1.0,0.0,,paid_search,10333
program_b,05-2020,627.0,04-2020,north carolina,desktop,1.0,0.0,,paid_search,10334
program_b,05-2020,590.0,04-2020,oregon,desktop,1.0,0.0,,paid_search,10335
program_b,05-2020,587.0,04-2020,utah,desktop,1.0,0.0,,paid_search,10336
program_b,05-2020,563.0,04-2020,virginia,desktop,1.0,0.0,,paid_search,10337
program_b,05-2020,637.0,04-2020,washington,desktop,1.0,0.0,,paid_search,10338
program_b,05-2020,613.0,04-2020,west virginia,mobile,1.0,0.0,,paid_search,10339
program_b,05-2020,619.0,04-2020,wisconsin,desktop,1.0,0.0,,paid_search,10340
program_b,05-2020,1146.0,04-2020,alabama,,2.0,0.0,0.02,paid_search,10341
program_b,05-2020,1250.0,04-2020,california,desktop,2.0,0.0,,paid_search,10342
program_b,05-2020,1322.0,04-2020,district of columbia,,2.0,0.0,,paid_search,10343
program_b,05-2020,1294.0,04-2020,hawaii,,2.0,0.0,,paid_search,10344
program_b,05-2020,1314.0,04-2020,massachusetts,,2.0,0.0,,paid_search,10345
program_b,05-2020,1338.0,04-2020,south dakota,,2.0,0.0,,paid_search,10346
program_b,05-2020,1242.0,04-2020,west virginia,,2.0,0.0,,paid_search,10347
program_b,05-2020,572.0,04-2020,arizona,desktop,1.0,0.0,,paid_search,10348
program_b,05-2020,624.0,04-2020,arizona,mobile,1.0,0.0,,paid_search,10349
program_b,05-2020,593.0,04-2020,california,mobile,1.0,0.0,,paid_search,10350
program_b,05-2020,605.0,04-2020,delaware,,1.0,0.0,0.02,paid_search,10351
program_b,05-2020,643.0,04-2020,illinois,desktop,1.0,0.0,,paid_search,10352
program_b,05-2020,662.0,04-2020,montana,,1.0,0.0,0.02,paid_search,10353
program_b,05-2020,665.0,04-2020,nebraska,,1.0,0.0,0.02,paid_search,10354
program_b,05-2020,667.0,04-2020,north dakota,,1.0,0.0,,paid_search,10355
program_b,06-2020,445.0,04-2020,,,1.0,0.0,0.02,paid_search,10356
program_b,06-2020,507.0,04-2020,alabama,,1.0,0.0,0.11,paid_search,10357
program_b,06-2020,5027.0,04-2020,california,,11.0,2.0,1.23,paid_search,10358
program_b,06-2020,472.0,04-2020,connecticut,,1.0,0.0,0.02,paid_search,10359
program_b,06-2020,476.0,04-2020,district of columbia,,1.0,0.0,,paid_search,10360
program_b,06-2020,508.0,04-2020,florida,,1.0,0.0,,paid_search,10361
program_b,06-2020,427.0,04-2020,georgia,,1.0,0.0,,paid_search,10362
program_b,06-2020,495.0,04-2020,louisiana,,1.0,0.0,,paid_search,10363
program_b,06-2020,434.0,04-2020,maryland,,1.0,0.0,,paid_search,10364
program_b,06-2020,880.0,04-2020,minnesota,,2.0,0.0,,paid_search,10365
program_b,06-2020,916.0,04-2020,mississippi,,2.0,0.0,0.03,paid_search,10366
program_b,06-2020,435.0,04-2020,new jersey,,1.0,0.0,0.02,paid_search,10367
program_b,06-2020,456.0,04-2020,new mexico,,1.0,0.0,,paid_search,10368
program_b,06-2020,864.0,04-2020,new york,,2.0,0.0,,paid_search,10369
program_b,06-2020,467.0,04-2020,north carolina,,1.0,0.0,,paid_search,10370
program_b,06-2020,950.0,04-2020,ohio,,2.0,0.0,,paid_search,10371
program_b,06-2020,450.0,04-2020,tennessee,,1.0,0.0,,paid_search,10372
program_b,06-2020,1518.0,04-2020,texas,,3.0,0.0,0.02,paid_search,10373
program_b,06-2020,462.0,04-2020,utah,,1.0,0.0,,paid_search,10374
program_b,06-2020,838.0,04-2020,washington,,2.0,0.0,0.08,paid_search,10375
program_b,06-2020,131040.0,04-2020,california,,273.0,11.0,8.33,paid_search,10376
program_b,06-2020,46004.0,04-2020,new york,,106.0,3.0,1.57,paid_search,10377
program_b,06-2020,37446.0,04-2020,north carolina,,79.0,8.0,0.78,paid_search,10378
program_b,06-2020,33840.0,04-2020,texas,,72.0,2.0,2.7,paid_search,10379
program_b,06-2020,23940.0,04-2020,florida,,57.0,2.0,1.53,paid_search,10380
program_b,06-2020,25704.0,04-2020,georgia,,54.0,1.0,1.69,paid_search,10381
program_b,06-2020,27162.0,04-2020,pennsylvania,,54.0,2.0,1.42,paid_search,10382
